,apca_1,apca_2,apca_3,apca_4,apca_5,apca_6,apca_7,apca_8,apca_9,apca_10,apca_11,apca_12,apca_13,apca_14,apca_15,apca_16,apca_17,apca_18,apca_19,apca_20,apca_21,apca_22,apca_23,apca_24
15446_ADT,2.647174917,-1.220616317,0.819946365,-1.373907419,-0.361323983,-0.421061151,0.457587268,-0.230519872,-0.926740038,-0.128088814,1.168890396,-0.538662304,0.185320855,0.114874434,-0.511516068,-0.424072838,-0.053462752,-0.421531756,-0.08075211,-0.317070876,-0.140881389,-0.039277503,-0.094734267,0.165636352
15447_ADT,-1.276777229,-0.957011518,-0.535652167,1.231848576,1.321210568,-5.940240601,-0.275846791,-1.298639925,-0.7369802,0.046972214,0.824264559,1.09135775,-0.306057458,0.031810975,0.334025883,-0.222147487,0.172874404,0.221700016,-0.268420121,-0.678123649,0.324429061,-0.123453404,-0.319232577,0.117164308
15452_ADT,1.118474178,-0.834376868,2.612699771,-1.724597871,-1.447507015,-0.389601768,-0.650623058,2.508754979,0.115358578,0.788581516,-0.170460058,-0.145152844,-1.020580044,-0.537049457,0.528829967,0.339093496,0.265980792,-0.340594807,-0.414356615,-0.173080638,-0.346840639,-0.221189757,0.361915706,0.05030674
15456_ADT,-0.01883191,-1.203140912,0.278010573,0.956600803,-0.318316209,-1.79778222,-1.502852543,-0.02364758,0.861866788,-1.516320636,-0.181101147,-0.002909907,-0.130880939,-0.203559513,-1.315786716,-0.964065685,-0.697330191,-0.466377303,0.19603557,0.050622852,0.170451868,-0.119908334,0.136026294,-0.323036447
15464_ADT,-3.569665683,2.348895727,-1.026556628,-0.168537912,-0.854469921,0.592181762,-0.299315045,0.008769408,-0.35034603,-0.187949132,-0.213891281,0.3345784,-0.189784546,-0.088301953,-0.347409008,-0.180771673,-0.118439362,0.152856574,-0.263930069,-0.143699753,0.116154464,-0.051421515,0.041257196,0.07312469
15472_ADT,2.22881571,-1.263950725,0.940339777,-1.842778554,-0.663609586,-0.019961643,0.713778356,-0.11035073,-0.538150041,0.089948117,0.400959304,0.048636014,-0.587342274,-0.323101949,-0.851356963,-0.140648955,-0.303236095,0.181598114,-0.064868629,0.292224067,0.193506402,-0.190417773,0.057763614,0.047272713
15473_ADT,1.777284006,-0.839667585,1.002547345,-1.676564066,-1.576935824,-0.222737652,0.750204207,0.623182277,-0.400184194,-0.541733617,0.586443681,0.658336296,-0.430324174,-0.009084321,-0.04720443,0.345193231,0.869874553,0.178553831,0.427587736,-0.942582171,-0.398788224,0.080115858,0.716479051,0.335116988
15474_ADT,3.035887455,0.129108879,-0.755871511,-0.01823459,0.589846537,-0.331198187,-1.105092511,0.290969785,0.568672895,-0.720418563,-0.640514889,0.151840634,-0.879980001,0.053204178,-0.583780323,0.442401517,-0.111245476,0.167194403,-0.183236366,-0.171675,-0.105019445,-0.129169385,-0.060280366,0.034778801
15477_ADT,-1.505896784,-3.481647701,-2.003113824,-0.513821162,-0.620016589,-0.116023104,-0.33574264,-0.850636055,0.867131607,-2.021519372,-0.38309217,-1.036816892,0.978220944,0.14897159,-0.328616855,1.613955632,-1.546890319,0.908913131,-0.337464482,-0.69389052,0.04539934,0.386475712,0.223915328,0.20879714
15483_ADT,0.23011495,-3.171326875,-1.010302918,1.130515792,-1.110548476,0.136341799,-0.215824598,-0.72744384,-0.984333636,0.995584581,-0.276919139,0.021797448,0.029752656,0.002774397,-1.04450595,-0.511033511,-1.107822445,0.699545185,-0.616796002,-0.491402754,-0.016025906,-0.274960523,0.036577812,-0.053152623
15486_ADT,-3.312261629,2.006481639,-1.092073367,-0.608079065,-0.702427823,0.489333529,-0.291437074,-0.077460653,-0.085152152,-0.934082795,-0.159015251,0.445075102,0.148508586,0.036887904,-0.49479493,-0.913317619,-0.301556211,0.058640641,-0.028185872,-0.196875958,-0.104337796,-0.065432145,-0.091913175,-0.128268299
15487_ADT,-3.739447106,2.738591125,-0.538075571,-0.983213838,-0.190515396,0.367047808,-0.556258315,-0.754605137,-0.790264678,0.092963407,-1.348122661,-0.93521205,-0.361702699,0.051552273,-0.07603308,-0.045659668,0.165456168,-0.475873171,0.124593374,-0.202901747,0.224026679,0.052547218,0.142699015,0.157425804
15496_ADT,3.156719362,1.761722268,-1.770825111,1.939076819,-0.113596092,-0.378652807,0.125911658,0.04035057,-0.530516704,-0.697109846,0.036896022,0.330656887,0.093246643,-0.353468488,-0.301676662,-0.151533699,-0.198435916,-0.770717215,-0.251730816,0.483225813,0.222593992,0.192447272,0.11326981,0.503276755
15506_ADT,-1.826677913,-3.155922921,-1.353684042,0.762198301,-0.662003616,0.04126342,-0.414765478,0.660944357,1.402547463,-0.247129302,0.384751953,0.077492628,0.436810494,-0.113282945,0.676316498,0.206452161,-1.616980584,-0.046492084,0.03850283,0.170260366,-0.11665494,-0.489364164,0.532119072,-0.627633215
15512_ADT,-3.619642295,2.17596108,0.141656207,-0.669555963,-0.667814743,-0.05491501,-1.618268927,-0.547410055,-0.24499813,-0.345310766,-1.215882955,-0.666402103,-0.084213784,0.043102781,-0.107043195,-0.22248481,-0.312170168,-0.413587878,-0.0623846,-0.390664069,0.009300055,0.231760407,0.17531918,0.06753376
15515_ADT,-3.949885131,1.741196765,-0.483804179,-0.815649836,-0.021215072,0.602524224,-0.240524538,-0.669328799,-0.798154095,0.133113258,-0.228307326,0.52021681,-0.688848038,-0.235063968,0.673880501,-0.35017926,-0.320868043,-0.305422597,0.028852228,0.252127665,0.186481359,-0.160732663,0.368390981,-0.45858566
15517_ADT,-2.004428608,-1.600881168,4.479719249,2.287863597,1.652970691,0.967349289,0.725794465,-1.200209269,0.040603129,-0.199938605,0.58257302,-0.627918663,0.713401405,2.475189397,0.461799645,0.628204494,0.18116827,-0.027558695,-0.37342927,0.049236566,0.070642533,-0.243850649,0.143106241,0.051274564
15519_ADT,3.092582082,2.154559956,-0.504362015,1.29352058,-0.342323665,0.109203774,0.606109798,-0.057673927,0.215394714,-0.01199764,-0.511978377,-0.126711731,-0.576043339,-1.173657702,-0.361191047,1.112814603,-0.194897388,0.126611536,0.248343675,-0.356515443,0.100455388,0.034528437,0.276266134,-0.011182244
15520_ADT,2.070983259,0.878365542,2.234977497,2.141064459,-2.96238314,-1.193625309,2.136736583,-1.701156473,2.152517043,-0.181439523,0.716242756,-1.141154784,-0.959770062,1.04783705,0.45316877,-1.138031629,-0.040672808,0.027597034,0.060560419,0.624616612,-0.281162336,0.323844494,-0.231463438,0.21513947
15523_ADT,2.665684812,-1.274083877,0.960094754,-1.589170454,-0.76281286,0.075677475,0.114663809,-0.468005672,0.549070707,-0.560134746,0.690614318,-0.238663735,-0.11730949,-0.132524583,-0.271529469,0.079531457,0.179359512,-0.479515134,-0.151627044,0.044117013,-0.069717728,-0.10473489,-0.092213096,-0.186689077
15524_ADT,2.787462985,1.904776332,-0.998206415,1.529388853,-0.305948819,0.066882479,0.075670124,-0.191440773,0.289289704,0.7413578,0.018239012,0.251654789,0.883302811,0.155442814,-0.476246266,0.142440154,0.129627065,0.781058102,-0.141759654,-0.002168475,-0.163202497,-0.01304464,0.107636973,0.063116182
15528_ADT,3.245258137,2.537937207,-0.211298588,3.709758772,-1.473563579,-0.640545614,1.475962486,-0.564209083,0.433231635,-0.221065969,0.37290051,-0.89564981,-1.02389083,0.067322483,-0.317727917,0.216405388,-0.002705179,-0.33971581,-0.442282273,0.129147136,0.389204394,-0.507980669,0.165583797,0.330512419
15533_ADT,-3.224244003,1.591900279,0.58128639,-0.78494489,-0.012228194,0.808982708,-0.388163645,-0.671185915,-0.476010491,0.313871117,-0.670230873,0.048823929,-0.374288426,0.262487648,0.252343288,0.23291542,0.01232721,-0.311851288,-0.102335044,0.172286029,-0.001557767,-0.132302413,0.17278865,-0.446509088
15534_ADT,2.547346357,1.104341304,-0.419411271,1.107901844,0.194740798,-0.002976934,0.240406986,-0.007682884,0.997210554,-0.327926684,-0.449297437,-0.025825425,-1.10188745,0.143116487,0.58283437,0.145327815,0.085269595,0.044746662,0.089801488,0.466456148,-0.12219592,0.287196552,0.010212962,0.039868359
15537_ADT,1.851344155,0.583802249,0.755552079,-1.108133947,-1.733564983,-1.089288519,0.602270019,0.657189837,1.166974004,0.723462756,0.622938314,0.931206737,0.339785954,-0.152288695,-0.889324258,0.238257842,0.126481834,0.567755685,-0.141945407,0.560447601,0.45348131,0.746691054,-0.233308128,0.263330071
15540_ADT,-3.767657528,1.972759711,-0.592535986,-0.299970734,-0.459515816,0.88361333,-0.112616628,-0.788656674,-0.500984701,-0.590524632,-0.018131252,0.89564862,-0.562899442,0.363570307,0.089457144,-0.20218846,-0.579274528,-0.127179004,0.404443788,-0.078706114,0.121014968,-0.173778302,-0.042784846,-0.369776098
15545_ADT,-3.140986121,2.148114563,-0.238847916,-0.313885191,-0.70659941,0.645984661,-1.052612612,-0.266351829,0.232072003,0.16209589,-0.137396178,0.881983402,-0.023825709,-0.062514109,0.015760472,-0.34529744,-0.335166508,0.136747182,0.040026349,-0.202266416,0.225453289,-0.753560454,0.234628296,-0.055494379
15549_ADT,2.030070669,-1.328998745,0.817724001,-1.736261237,-1.167777889,-0.535912428,0.049605953,-0.133200523,0.225344454,-0.75228521,0.359773789,0.12338265,-0.258241682,-0.209767881,-0.703994879,0.190797089,-0.115081065,-0.119061984,-0.035383625,-0.165957232,-0.604054704,-0.666323805,-0.03761022,0.093203411
15551_ADT,-3.841442314,1.605965063,0.171481671,0.132202718,0.589450384,1.473418428,-0.173997763,0.703929662,0.215053019,-0.038752137,1.032131167,2.0084459,-0.654207406,0.900661554,-0.091925279,-0.143250451,-0.251632862,-0.236056278,1.089655335,0.212456479,0.130586067,-0.438380706,0.304906793,-0.745762832
15558_ADT,-2.222091945,-1.128087176,-0.637672089,-0.001291483,1.217099376,-3.922997026,-0.879482513,-1.104791178,-0.043486185,-0.117035154,1.011149664,0.572605703,0.563157137,0.25419879,0.521144448,0.667793001,-0.020925013,-0.490061135,0.777990328,0.612882624,0.319046335,-0.854281736,-0.09947368,-0.468215948
15565_ADT,-1.39632857,-3.265132441,-1.605373373,1.551220955,-0.278727363,-0.145128665,-0.179087684,-0.662027805,-0.361558567,0.637277373,0.765585711,0.62982097,-0.071885404,-0.002110704,-0.774219681,-0.489046561,0.741935632,0.162960789,0.521102992,0.346537988,-0.242063961,-1.076311565,0.218716316,-0.168712213
15568_ADT,-2.433729469,-0.852614568,-0.92730984,0.567472005,1.191853271,-4.738786474,0.341369995,-1.04488561,0.980218982,-0.45089042,0.26851635,1.910734456,0.148287454,-0.120790445,0.308003059,0.205821951,-0.094856558,0.292929101,-0.156100126,-0.069337471,0.04350592,-0.552202454,0.079072351,-0.07569795
15575_ADT,3.284880638,0.379081027,-0.565414641,-0.250490069,1.430096504,0.760644967,-0.578028301,-0.022337029,-0.33682231,0.706648803,-1.210703437,-0.357089699,-0.693566588,-0.156200136,0.410526244,0.112761338,-0.112330691,-0.400114733,-0.169491221,0.192120519,-0.035081508,-0.12506924,-0.024239291,-0.260539646
15578_ADT,-1.84918005,-0.183001665,-0.23119339,-0.208763176,3.053011534,-0.682279619,3.048892432,3.09803636,0.896384432,-0.014781144,-1.668699665,-1.464438118,0.657133419,-0.943368109,-1.76509452,-1.605113664,-0.101479058,-0.074299574,-0.362888312,0.286050045,-0.141200142,-0.150331932,0.343824544,0.073012258
15580_ADT,3.484915194,1.975235073,0.018811955,2.025875855,-1.350925575,-0.488381668,1.538594348,-0.353602096,0.917847971,0.068117092,0.418336871,-0.250075301,-1.177442493,0.258484926,-0.428997809,-0.100270403,-0.072106317,-0.293044067,0.075383571,0.371846163,-0.166162633,-0.133550218,0.366227894,0.774821747
15582_ADT,1.03253755,0.628340364,0.185576001,-0.28334526,-0.58107605,-0.427855199,0.732157464,-0.528761105,0.76098695,-0.729385087,-1.014340623,0.546189015,0.176776957,-0.487270939,1.010187744,0.814370436,0.41467094,-0.289117666,-0.086689298,-0.596768395,-0.852673496,0.439166642,-1.245245867,-1.351614762
15589_ADT,-1.587106027,-0.363224859,2.713112615,-0.623598874,-1.693613536,0.489223174,0.380751004,-1.765702477,-0.539350453,0.37865647,-2.084558637,-2.121359415,1.117636208,-1.791189925,1.223276486,0.449738214,0.759934731,-0.106715404,1.303573889,0.599536811,-0.478954132,-0.163297374,0.506375284,0.38272327
15590_ADT,1.961654641,-1.269750371,0.525624173,-1.814462315,-0.404774295,-0.041293007,0.385794902,-0.258614547,-0.772737613,-0.242200988,0.737997152,-0.054524736,0.768381368,0.518916325,-0.449990375,-0.141052141,-0.341704627,-0.103533484,-0.113544733,-0.099572458,0.134551914,-0.173414073,0.508165394,0.490949141
15592_ADT,-3.407819354,2.076349853,0.132855007,-0.71350142,-0.372225577,0.683193772,-0.806013305,-0.499739168,-0.400461842,0.463036889,-0.619388966,-0.436086009,-0.431111241,-0.218635976,-0.231082709,-0.391127158,-0.168523969,-0.558042095,-0.040087095,-0.040943227,-0.064147298,0.537985364,0.173426614,-0.147234229
15593_ADT,-2.783561484,1.946193129,-0.430343844,-0.370953577,-0.31422264,0.736620679,-0.491523553,-0.036130103,-0.069506671,0.068321496,0.866213659,0.091977988,-0.142634885,-0.026721942,0.222053667,-0.374362068,0.045898035,-0.112797287,-0.284698613,0.173924606,-0.238302162,0.291583223,0.427946796,-0.031455067
15599_ADT,-1.667676895,-3.451534506,-1.5385801,0.580100426,-0.282407337,0.274015872,0.337436463,0.263598904,1.172626799,-0.393061317,0.023395175,-0.238165452,0.266261467,-0.138104416,0.200572961,-0.123501925,-0.803475681,-0.208926422,-0.33064323,0.236326562,-0.154737414,-0.161655542,0.066478823,-0.295401186
15602_ADT,-1.358482728,-4.362126737,-2.061203286,2.133116749,-1.805924498,0.323062809,-1.00067487,0.285868354,-0.067104065,-1.694046523,0.035742078,-0.390553241,0.062350188,0.774655251,0.099203847,-0.321423202,0.596152231,-0.196458024,-0.118551069,-0.283178491,-0.099221134,0.234422664,0.025543486,0.185866862
15603_ADT,2.791098503,0.15661518,-0.910836827,0.209777741,1.416719812,0.42809724,-0.686269774,-0.140719085,0.01209766,-0.623835521,0.064864169,-0.072915543,-0.301468002,-0.342806938,0.073304559,0.394137676,-0.054972702,0.248533192,0.131206,-0.038517225,0.1257884,0.447610157,0.008983597,0.048833314
15605_ADT,0.701556144,-0.001982427,0.357032304,-0.122779743,-0.048233896,-0.688737697,-1.044221648,-0.241057857,0.096269068,0.508964968,-0.242782732,-1.024526426,0.03510555,0.309395838,-0.245793469,0.445859133,0.185421385,0.003265444,0.569169794,-1.076253379,0.603097517,0.054934117,0.584041196,0.008628446
15618_ADT,-1.146016621,-3.584627927,-1.342184824,1.408396412,-1.387660523,1.188814396,0.18953081,1.01480529,0.341730431,0.087131257,0.97058285,0.0362007,0.076556704,0.103759811,0.774954013,0.426222794,-2.009881285,0.404108965,0.642854534,-0.319039194,0.461465484,-0.255539358,0.585402382,-0.526131218
15622_ADT,2.664092178,-0.506648307,-0.574598016,0.113472495,1.282084799,0.081275008,-0.792226799,-0.298630639,-0.570416002,0.328613662,-0.071915057,-0.086876145,-0.695197354,-0.387406712,0.046634026,0.149178216,0.160681035,-0.097020838,0.085884805,-0.168223949,-0.31170383,0.097857152,-0.161261309,-0.127126174
15625_ADT,2.199859869,-0.712160913,1.12378849,-2.039813871,-0.709915492,0.081802267,0.794948083,0.036475796,0.029541707,0.314923117,0.287226561,-0.151127978,-0.191610483,-0.114523578,0.033832638,0.164764042,-0.007758598,-0.10141677,-0.13009667,0.235268187,0.427463007,0.349135701,0.075725898,0.029986495
15627_ADT,-3.414758242,2.39777665,-0.751091794,-0.246779538,-0.81513553,0.904253406,-0.624473755,-0.45084206,-0.204053844,0.169212676,-0.441463601,-0.127172069,0.044485848,-0.194094145,-0.207137221,-0.128232895,0.19105919,0.072792988,-0.085518282,0.079528919,0.061166647,-0.154520821,0.126469642,0.098953752
15629_ADT,1.722616487,-1.121026523,0.340794417,-2.287354414,-0.105411194,-0.768750281,-0.974535659,-0.609783527,-0.161069095,1.009854585,-0.250906528,-0.643357142,1.816110644,0.770112216,0.037613234,-0.763268211,-0.037008766,-0.755150348,0.268208357,-0.25665906,0.149471008,0.006507072,0.383011551,0.350982228
15634_ADT,1.934608146,-1.612109746,0.867750028,-1.746379999,-0.717391195,-0.107601298,-0.334758726,0.173374957,0.116182785,-0.543365625,0.298845208,0.493515361,-0.403916078,-0.341079078,-0.865835933,-0.149687567,0.007546809,0.496835172,-0.052378831,0.481470217,-0.27006624,0.022626521,-0.101688234,0.057588611
15635_ADT,2.900839706,-1.063073174,0.543665466,-2.297422686,-0.532557777,0.022127145,0.529687087,-0.286125665,-0.663654298,-0.456197955,0.818459741,-0.285165754,0.37258863,0.239823093,0.006830134,0.444952302,0.256694935,-0.275121998,-0.334868707,-0.134213917,0.474842562,-0.333550994,-0.021814132,0.012296217
15636_ADT,-3.344969113,2.26978341,-0.241773718,-0.557607163,-0.194010412,0.527048509,-0.670335549,-0.105391632,-0.514964467,0.757498821,0.217847439,0.251034812,-0.601131524,-0.230974786,0.356485847,-0.242872729,-0.172878768,-0.214276429,0.037437946,-0.068750701,0.168819679,-0.084498061,0.284840641,-0.126119353
15639_ADT,-3.427947023,1.53542571,-0.433618571,-0.610748553,-0.248989918,0.150691109,0.424757472,-0.119376361,0.409048234,-0.461638767,-0.13319496,-0.027622041,-0.619718799,-0.146183702,-0.099499322,-1.154518483,-0.06217589,-0.393381104,0.212569337,-0.397719572,0.378617644,0.158621504,0.164183845,-0.168680633
15642_ADT,-1.211478698,-1.163399429,-0.992867302,1.120321494,0.970103319,-2.223919974,-0.879093406,-1.242664376,0.136566253,-0.608112034,0.482102886,-0.314735597,0.109818982,0.588753763,-0.396948464,-0.53881353,-0.594696215,-0.42702319,1.109854956,0.747248759,-0.104978492,-0.833278095,0.115810712,0.006942883
15646_ADT,-2.255090128,1.073943447,0.238450827,-0.333537167,0.208786647,-0.214199317,-0.320330489,0.198659848,0.225982687,0.770517548,1.113067669,-0.417882585,0.153237777,0.205284303,-0.469997762,-0.122121233,0.175637873,0.123647457,0.069688227,0.08097621,-0.624018278,0.26064157,-0.449086247,0.382150673
15651_ADT,1.295715124,-0.530278463,1.190393167,-1.529462572,-1.555593437,0.234525898,0.634786601,0.740183088,-1.359558828,0.71891187,0.443618565,0.379309589,-0.542733558,-0.209902497,-0.058299001,0.074159325,0.182901871,0.412615927,0.189385915,-0.895483308,-0.317892204,-0.267769542,0.699624319,0.136879539
15659_ADT,-3.638257597,2.06381313,-0.22509034,-1.013834122,-0.014453708,0.671593409,-0.34237372,-0.045644166,0.028022088,0.401611766,0.14606115,-0.261063776,-0.830025229,0.34401697,0.517002261,-0.449166845,-0.038262323,-0.461663365,0.293527322,-0.106884588,0.494642147,0.248257935,0.413847485,0.133090596
15661_ADT,2.748732376,1.098923364,-1.574258768,2.026594542,0.09589234,-0.268608345,-0.10225156,1.101342623,-2.145928147,-0.665302717,0.42095991,-0.288400915,-0.831961434,0.017804555,0.092395424,0.267397578,0.108104491,-0.454253586,0.021545333,1.013182435,0.174796062,0.629322624,-0.042657163,0.075466129
15667_ADT,-3.742749118,2.257555421,-0.67075258,-0.640156333,-1.213129141,0.568452188,-0.474964207,-0.676303746,-0.141755067,-0.187805124,-0.826122263,-0.287227693,-0.206115098,-0.052412563,-0.315548704,-0.170067006,-0.12131336,-0.183247956,0.091400792,-0.069394621,0.137663626,0.073499244,-0.099383538,0.265617636
15668_ADT,-3.816156828,0.765621973,2.162267628,0.661774622,2.002754172,1.526073909,2.597887409,2.972063931,0.977962037,-2.134121393,-1.802412994,1.236922245,0.454076115,1.597062896,-1.639248401,-0.036980357,-0.178203876,0.108402892,1.081408221,-0.522920447,0.246068528,0.446980145,-0.538844321,-0.166031593
15671_ADT,2.12672005,-0.96751816,1.165110213,-2.062854649,-0.218909562,-0.74453496,0.739727755,-0.147078668,-0.637625237,0.176227276,-0.125740821,0.583957747,-0.365119846,-0.835368425,-0.422675635,-0.352069991,0.076845143,-0.166376154,0.297127647,-0.201565937,0.169984393,-0.010565844,0.087253642,0.007861619
15680_ADT,2.93581959,-1.368085708,-0.160954964,-1.579513217,-0.809027344,-0.235034523,0.266196274,0.247781256,-0.490309113,-0.549390205,0.684220345,0.277164696,0.556110042,0.383965515,-0.149216839,-0.874683151,0.683615974,-0.378038875,0.445293451,-0.287214849,-0.123552765,0.525533331,-0.138308501,-0.063138105
